"time","V","entity_id"
"2023-08-09T15:35:43.268+02:00","3.309","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:43.272+02:00","3.314","bat_caravan_cell_voltages_5"
"2023-08-09T15:35:43.276+02:00","3.312","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:43.280+02:00","3.311","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:43.284+02:00","3.303","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:46.310+02:00","3.31","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:46.315+02:00","3.309","bat_caravan_cell_voltages_3"
"2023-08-09T15:35:46.321+02:00","3.31","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:46.326+02:00","3.311","bat_caravan_cell_voltages_5"
"2023-08-09T15:35:46.331+02:00","3.311","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:46.335+02:00","3.309","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:46.343+02:00","3.305","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:49.345+02:00","3.311","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:49.348+02:00","3.309","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:49.351+02:00","3.31","bat_caravan_cell_voltages_3"
"2023-08-09T15:35:49.354+02:00","3.309","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:49.357+02:00","3.309","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:49.361+02:00","3.31","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:49.364+02:00","3.303","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:52.367+02:00","3.309","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:52.371+02:00","3.31","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:52.374+02:00","3.308","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:52.378+02:00","3.304","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:55.404+02:00","3.31","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:55.407+02:00","3.31","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:55.410+02:00","3.309","bat_caravan_cell_voltages_3"
"2023-08-09T15:35:55.413+02:00","3.31","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:55.416+02:00","3.31","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:55.419+02:00","3.298","bat_caravan_cell_voltages_8"
"2023-08-09T15:35:58.462+02:00","3.321","bat_caravan_cell_voltages_1"
"2023-08-09T15:35:58.466+02:00","3.325","bat_caravan_cell_voltages_2"
"2023-08-09T15:35:58.469+02:00","3.321","bat_caravan_cell_voltages_3"
"2023-08-09T15:35:58.473+02:00","3.327","bat_caravan_cell_voltages_4"
"2023-08-09T15:35:58.477+02:00","3.326","bat_caravan_cell_voltages_5"
"2023-08-09T15:35:58.480+02:00","3.324","bat_caravan_cell_voltages_6"
"2023-08-09T15:35:58.483+02:00","3.325","bat_caravan_cell_voltages_7"
"2023-08-09T15:35:58.486+02:00","3.321","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:01.503+02:00","3.32","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:01.507+02:00","3.322","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:01.510+02:00","3.32","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:01.514+02:00","3.326","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:01.518+02:00","3.324","bat_caravan_cell_voltages_5"
"2023-08-09T15:36:01.521+02:00","3.322","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:01.526+02:00","3.32","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:04.534+02:00","3.319","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:04.539+02:00","3.321","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:04.542+02:00","3.317","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:04.545+02:00","3.322","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:04.549+02:00","3.321","bat_caravan_cell_voltages_5"
"2023-08-09T15:36:04.552+02:00","3.322","bat_caravan_cell_voltages_6"
"2023-08-09T15:36:04.555+02:00","3.321","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:04.558+02:00","3.319","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:07.548+02:00","3.317","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:07.554+02:00","3.32","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:07.559+02:00","3.316","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:07.560+02:00","3.32","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:07.564+02:00","3.32","bat_caravan_cell_voltages_6"
"2023-08-09T15:36:07.569+02:00","3.32","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:07.572+02:00","3.315","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:10.583+02:00","3.316","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:10.589+02:00","3.319","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:10.593+02:00","3.32","bat_caravan_cell_voltages_5"
"2023-08-09T15:36:10.597+02:00","3.319","bat_caravan_cell_voltages_6"
"2023-08-09T15:36:10.601+02:00","3.319","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:10.605+02:00","3.316","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:13.626+02:00","3.317","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:13.629+02:00","3.32","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:13.632+02:00","3.317","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:13.636+02:00","3.321","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:13.639+02:00","3.321","bat_caravan_cell_voltages_6"
"2023-08-09T15:36:13.643+02:00","3.32","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:13.646+02:00","3.315","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:16.648+02:00","3.319","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:16.652+02:00","3.322","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:16.659+02:00","3.32","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:16.663+02:00","3.324","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:16.668+02:00","3.322","bat_caravan_cell_voltages_5"
"2023-08-09T15:36:16.676+02:00","3.322","bat_caravan_cell_voltages_6"
"2023-08-09T15:36:16.680+02:00","3.322","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:16.683+02:00","3.311","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:19.691+02:00","3.321","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:19.695+02:00","3.325","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:19.698+02:00","3.321","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:19.702+02:00","3.326","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:19.707+02:00","3.325","bat_caravan_cell_voltages_5"
"2023-08-09T15:36:19.710+02:00","3.325","bat_caravan_cell_voltages_6"
"2023-08-09T15:36:19.714+02:00","3.325","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:19.717+02:00","3.319","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:22.716+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:22.719+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:22.724+02:00","3.322","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:22.727+02:00","3.327","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:22.731+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:36:22.734+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:36:22.737+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:22.740+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:25.734+02:00","3.315","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:28.768+02:00","3.321","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:28.772+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:28.775+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:28.779+02:00","3.326","bat_caravan_cell_voltages_5"
"2023-08-09T15:36:28.784+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:36:28.788+02:00","3.326","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:28.791+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:31.795+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:31.798+02:00","3.322","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:31.803+02:00","3.327","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:31.806+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:36:31.810+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:31.816+02:00","3.316","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:34.821+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:34.825+02:00","3.326","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:34.830+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:37.860+02:00","3.326","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:37.863+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:37.866+02:00","3.322","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:40.875+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:40.879+02:00","3.329","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:40.886+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:43.912+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:36:43.917+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:43.920+02:00","3.322","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:43.925+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:43.929+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:36:43.933+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:36:43.937+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:43.941+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:46.954+02:00","3.326","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:46.958+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:46.964+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:46.968+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:36:46.972+02:00","3.326","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:49.984+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:49.987+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:49.990+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:49.993+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:49.996+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:53.018+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:36:53.022+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:36:53.025+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:36:53.029+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:36:59.043+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:36:59.047+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:36:59.051+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:02.095+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:02.099+02:00","3.312","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:05.102+02:00","3.326","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:05.111+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:05.115+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:05.118+02:00","3.322","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:08.171+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:08.174+02:00","3.329","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:08.177+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:08.181+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:11.174+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:37:11.177+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:11.180+02:00","3.326","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:11.184+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:11.188+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:14.215+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:14.219+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:14.222+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:14.225+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:17.254+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:17.258+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:17.262+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:17.268+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:17.272+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:17.277+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:20.309+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:20.313+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:37:20.317+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:20.321+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:20.326+02:00","3.315","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:23.332+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:23.335+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:23.339+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:37:23.344+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:23.348+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:23.351+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:26.367+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:26.372+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:26.375+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:26.378+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:26.382+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:26.385+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:29.383+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:29.387+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:29.390+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:37:29.392+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:29.399+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:32.448+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:32.451+02:00","3.329","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:32.455+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:32.459+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:35.454+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:35.457+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:35.460+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:37:35.464+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:35.467+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:35.471+02:00","3.327","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:35.475+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:35.478+02:00","3.315","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:38.495+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:38.498+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:38.502+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:38.507+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:38.510+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:41.516+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:41.519+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:41.522+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:44.573+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:44.580+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:44.584+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:44.588+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:44.591+02:00","3.314","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:47.595+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:47.612+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:47.618+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:47.630+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:47.637+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:50.624+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:50.629+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:50.634+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:50.637+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:37:50.641+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:50.645+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:53.663+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:53.667+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:53.670+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:53.673+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:56.737+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:37:56.741+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:56.744+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:56.747+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:37:56.751+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:37:59.712+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:37:59.718+02:00","3.329","bat_caravan_cell_voltages_4"
"2023-08-09T15:37:59.723+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:37:59.726+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:02.761+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:38:02.764+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:02.767+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:38:02.773+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:02.776+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:05.788+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:05.794+02:00","3.326","bat_caravan_cell_voltages_3"
"2023-08-09T15:38:05.798+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:38:05.802+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:08.839+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:08.843+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:38:08.846+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:38:08.850+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:08.854+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:38:08.858+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:08.862+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:11.845+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:11.849+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:38:11.852+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:38:11.856+02:00","3.329","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:11.859+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:14.882+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:14.885+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:38:14.888+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:38:14.891+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:14.897+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:17.899+02:00","3.326","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:20.952+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:38:20.955+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:38:20.959+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:20.965+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:20.968+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:23.965+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:38:23.969+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:38:23.974+02:00","3.33","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:23.977+02:00","3.327","bat_caravan_cell_voltages_5"
"2023-08-09T15:38:23.980+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:23.984+02:00","3.317","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:26.992+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:26.995+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:26.998+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:38:27.002+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:38:27.005+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:27.008+02:00","3.315","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:30.031+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:30.034+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:38:30.037+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:30.040+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:33.055+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:33.058+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:36.077+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:36.081+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:38:36.087+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:38:36.091+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:38:36.094+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:39.118+02:00","3.322","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:39.124+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:38:39.127+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:39.130+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:38:39.133+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:38:39.136+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:42.121+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:42.126+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:38:42.130+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:38:42.136+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:42.140+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:45.171+02:00","3.331","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:45.175+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:38:45.178+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:45.182+02:00","3.311","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:48.180+02:00","3.332","bat_caravan_cell_voltages_4"
"2023-08-09T15:38:48.184+02:00","3.33","bat_caravan_cell_voltages_5"
"2023-08-09T15:38:48.189+02:00","3.326","bat_caravan_cell_voltages_6"
"2023-08-09T15:38:48.194+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:48.198+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:38:54.300+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:54.303+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:38:54.311+02:00","3.331","bat_caravan_cell_voltages_6"
"2023-08-09T15:38:54.316+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:38:57.314+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:38:57.317+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:38:57.320+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:38:57.324+02:00","3.33","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:00.333+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:00.338+02:00","3.325","bat_caravan_cell_voltages_3"
"2023-08-09T15:39:00.344+02:00","3.334","bat_caravan_cell_voltages_4"
"2023-08-09T15:39:00.350+02:00","3.329","bat_caravan_cell_voltages_6"
"2023-08-09T15:39:00.354+02:00","3.326","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:03.376+02:00","3.327","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:03.379+02:00","3.33","bat_caravan_cell_voltages_6"
"2023-08-09T15:39:03.383+02:00","3.327","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:03.388+02:00","3.325","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:09.443+02:00","3.324","bat_caravan_cell_voltages_1"
"2023-08-09T15:39:09.446+02:00","3.329","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:09.450+02:00","3.329","bat_caravan_cell_voltages_7"
"2023-08-09T15:39:09.453+02:00","3.324","bat_caravan_cell_voltages_8"
"2023-08-09T15:39:12.460+02:00","3.325","bat_caravan_cell_voltages_1"
"2023-08-09T15:39:12.463+02:00","3.33","bat_caravan_cell_voltages_2"
"2023-08-09T15:39:12.467+02:00","3.324","bat_caravan_cell_voltages_3"
"2023-08-09T15:39:12.472+02:00","3.329","bat_caravan_cell_voltages_5"
"2023-08-09T15:39:12.476+02:00","3.325","bat_caravan_cell_voltages_8"
